Source_ID,PyBDSF_RA,PyBDSF_Dec,Class,Scores,x1,y1,x2,y2,RC_RA,RC_Dec,PyBDSF_host,PyBDSF_host_RA,PyBDSF_host_Dec,RC_host,RC_host_RA,RC_host_Dec,file_path
4796,242.259,54.0433,2C_2P,0.8804,242.2657,54.0418,242.2565,54.0478,242.2613,54.0442,-,242.2591,54.0436,-,-1.0,-1.0,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_4796_infraredctmask_pred.png
4117,242.75,54.6927,3C_3P,0.9855,242.7668,54.68,242.7255,54.7041,242.7514,54.6849,2425p545_ac51-044529,242.7549,54.6935,2425p545_ac51-044303,242.7529,54.6831,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_4117_infraredctmask_pred.png
510,245.548,54.2672,1C_1P,0.9879,245.5519,54.2645,245.542,54.271,245.5485,54.267,2451p545_ac51-022223,245.5491,54.2674,2451p545_ac51-022223,245.5491,54.2674,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_510_infraredctmask_pred.png
510,245.548,54.2672,1C_1P,0.846,245.5636,54.2431,245.5539,54.2497,245.5603,54.2457,2451p545_ac51-022223,245.5491,54.2674,2451p545_ac51-021492,245.56,54.2463,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_510_infraredctmask_pred.png
510,245.548,54.2672,1C_1P,0.8278,245.5123,54.2449,245.5088,54.2472,245.5119,54.2458,2451p545_ac51-022223,245.5491,54.2674,2451p545_ac51-021935,245.5118,54.2462,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_510_infraredctmask_pred.png
5166,241.941,54.7815,1C_1P,0.9952,241.9427,54.78,241.9375,54.7834,241.941,54.7816,2425p545_ac51-041552,241.9407,54.7819,2425p545_ac51-041552,241.9407,54.7819,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_5166_infraredctmask_pred.png
5166,241.941,54.7815,1C_1P,0.9942,241.9121,54.793,241.9041,54.7979,241.9074,54.7951,2425p545_ac51-041552,241.9407,54.7819,2425p545_ac51-041459,241.9073,54.7954,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_5166_infraredctmask_pred.png
3994,242.822,56.177,1C_1P,0.9986,242.836,56.1878,242.8304,56.1914,242.8329,56.1897,-,-1.0,-1.0,-,-1.0,-1.0,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_3994_infraredctmask_pred.png
3994,242.822,56.177,1C_1P,0.8763,242.7874,56.152,242.7824,56.155,242.786,56.1526,-,-1.0,-1.0,-,-1.0,-1.0,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_3994_infraredctmask_pred.png
2068,244.299,54.5407,1C_1P,0.9847,244.3356,54.5402,244.3318,54.5428,244.3346,54.5412,-,-1.0,-1.0,-,-1.0,-1.0,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_2068_infraredctmask_pred.png
3838,242.941,56.1641,1C_1P,0.992,242.9531,56.1709,242.9481,56.1739,242.9503,56.1722,-,-1.0,-1.0,-,-1.0,-1.0,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_3838_infraredctmask_pred.png
4910,242.137,55.097,1C_1P,0.9996,242.1328,55.0954,242.1284,55.0981,242.1301,55.0966,-,-1.0,-1.0,-,-1.0,-1.0,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_4910_infraredctmask_pred.png
2451,243.998,54.3034,1C_1P,0.8792,244.0081,54.2784,244.0039,54.2812,244.0067,54.2794,2451p545_ac51-013339,243.9957,54.3032,2451p545_ac51-013592,244.0072,54.2793,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_2451_infraredctmask_pred.png
2451,243.998,54.3034,3C_3P,0.9181,244.0247,54.2819,243.9834,54.3079,244.004,54.3003,2451p545_ac51-013339,243.9957,54.3032,2451p545_ac51-013433,244.002,54.3019,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_2451_infraredctmask_pred.png
4033,242.807,54.9448,1C_1P,0.9923,242.7722,54.9632,242.766,54.9671,242.7689,54.9649,-,-1.0,-1.0,-,-1.0,-1.0,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_4033_infraredctmask_pred.png
4461,242.522,53.5566,1C_1P,0.9981,242.5211,53.5512,242.5177,53.5534,242.5197,53.5522,-,-1.0,-1.0,-,-1.0,-1.0,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_4461_infraredctmask_pred.png
4461,242.522,53.5566,1C_1P,0.9958,242.5539,53.5507,242.5502,53.553,242.5528,53.5517,-,-1.0,-1.0,-,-1.0,-1.0,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_4461_infraredctmask_pred.png
2083,244.319,55.5445,1C_1P,0.9978,244.3237,55.5629,244.3178,55.5665,244.3217,55.5646,2453p560_ac51-010878,244.3191,55.5451,2453p560_ac51-011232,244.3219,55.565,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_2083_infraredctmask_pred.png
2083,244.319,55.5445,1C_1P,0.9846,244.3565,55.5252,244.3499,55.5296,244.3541,55.5271,2453p560_ac51-010878,244.3191,55.5451,2453p560_ac51-011024,244.3553,55.5268,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_2083_infraredctmask_pred.png
2083,244.319,55.5445,1C_1P,0.98,244.3559,55.5343,244.3506,55.5382,244.3548,55.5359,2453p560_ac51-010878,244.3191,55.5451,2453p560_ac51-010843,244.3545,55.536,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_2083_infraredctmask_pred.png
5874,241.319,53.8787,1C_1P,0.9939,241.3457,53.8771,241.3378,53.8819,241.3424,53.8794,2425p545_ac51-010521,241.3188,53.8792,2425p545_ac51-011363,241.3421,53.8804,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_5874_infraredctmask_pred.png
5874,241.319,53.8787,1C_1P,0.8876,241.3211,53.8537,241.3139,53.8575,241.3193,53.8543,2425p545_ac51-010521,241.3188,53.8792,2425p545_ac51-010082,241.3188,53.8545,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_5874_infraredctmask_pred.png
1347,244.836,54.7384,1C_1P,0.9959,244.8386,54.737,244.8342,54.7399,244.8357,54.7382,2451p545_ac51-041150,244.8355,54.7382,2451p545_ac51-041150,244.8355,54.7382,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_1347_infraredctmask_pred.png
5195,241.922,54.6108,1C_1P,0.9637,241.9248,54.6098,241.9211,54.612,241.9221,54.6109,2425p545_ac51-034478,241.9216,54.6111,2425p545_ac51-034478,241.9216,54.6111,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_5195_infraredctmask_pred.png
5195,241.922,54.6108,1C_2P,0.9073,241.9085,54.6232,241.8914,54.6337,241.9009,54.6278,2425p545_ac51-034478,241.9216,54.6111,2425p545_ac51-033501,241.8973,54.6285,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_5195_infraredctmask_pred.png
5478,241.646,54.5824,3C_3P,0.9696,241.6453,54.5838,241.6198,54.5983,241.6382,54.5879,-,-1.0,-1.0,-,-1.0,-1.0,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_5478_infraredctmask_pred.png
5622,241.575,53.6919,1C_1P,0.9708,241.6066,53.6835,241.602,53.6866,241.6054,53.6848,2416p530_ac51-057646,241.5747,53.6923,2416p530_ac51-057986,241.5526,53.7015,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_5622_infraredctmask_pred.png
5622,241.575,53.6919,3C_3P,0.9349,241.5622,53.6945,241.5421,53.7058,241.5529,53.701,-,241.5747,53.6923,-,-1.0,-1.0,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_5622_infraredctmask_pred.png
5463,241.705,53.8223,1C_1P,0.998,241.7091,53.8022,241.6995,53.8079,241.7047,53.8046,-,-1.0,-1.0,-,-1.0,-1.0,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_5463_infraredctmask_pred.png
4918,242.151,54.2385,1C_1P,0.9883,242.1807,54.2583,242.1769,54.2605,242.1795,54.2591,-,-1.0,-1.0,-,-1.0,-1.0,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_4918_infraredctmask_pred.png
4918,242.151,54.2385,1C_1P,0.9828,242.1616,54.2489,242.1575,54.2517,242.1607,54.2503,-,-1.0,-1.0,-,-1.0,-1.0,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_4918_infraredctmask_pred.png
1537,244.744,56.0737,1C_1P,0.998,244.7237,56.0568,244.7194,56.0598,244.7214,56.0577,-,-1.0,-1.0,-,-1.0,-1.0,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_1537_infraredctmask_pred.png
5255,241.869,54.6934,1C_1P,0.9979,241.895,54.6816,241.8896,54.6848,241.8933,54.6829,2425p545_ac51-041595,241.8692,54.694,2425p545_ac51-041763,241.8932,54.6831,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_5255_infraredctmask_pred.png
5255,241.869,54.6934,1C_1P,0.9941,241.8705,54.6925,241.8655,54.6955,241.869,54.6935,2425p545_ac51-041595,241.8692,54.694,2425p545_ac51-041595,241.8692,54.694,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_5255_infraredctmask_pred.png
3158,243.469,56.2667,1C_1P,0.9729,243.473,56.2639,243.4623,56.2704,243.4693,56.2665,2426p560_ac51-047299,243.4693,56.2668,2426p560_ac51-047299,243.4693,56.2668,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_3158_infraredctmask_pred.png
1995,244.41,56.5243,1C_1P,0.9995,244.4145,56.5223,244.4075,56.5266,244.4101,56.5241,2453p560_ac51-062681,244.4087,56.5241,2453p560_ac51-062681,244.4087,56.5241,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_1995_infraredctmask_pred.png
6074,241.107,53.9693,1C_1P,0.9336,241.1494,53.945,241.1388,53.9506,241.1483,53.9462,-,-1.0,-1.0,-,-1.0,-1.0,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_6074_infraredctmask_pred.png
4233,242.662,55.1378,1C_1P,0.999,242.6326,55.1455,242.6234,55.1509,242.6291,55.1481,2425p545_ac51-058324,242.6619,55.1382,2425p545_ac51-058777,242.6681,55.1335,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_4233_infraredctmask_pred.png
4233,242.662,55.1378,3C_3P,0.9918,242.6921,55.1441,242.6544,55.1627,242.6737,55.1596,-,242.6619,55.1382,-,-1.0,-1.0,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_4233_infraredctmask_pred.png
6032,241.08,55.1882,1C_1P,0.9957,241.0722,55.1664,241.0656,55.1703,241.069,55.168,2400p545_ac51-054277,241.083,55.1878,2400p545_ac51-054180,241.0687,55.1682,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_6032_infraredctmask_pred.png
6032,241.08,55.1882,1C_1P,0.994,241.0852,55.1861,241.0762,55.1915,241.0803,55.1884,2400p545_ac51-054277,241.083,55.1878,2400p545_ac51-054277,241.083,55.1878,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_6032_infraredctmask_pred.png
6032,241.08,55.1882,1C_1P,0.994,241.0601,55.1919,241.05,55.1976,241.0554,55.1944,2400p545_ac51-054277,241.083,55.1878,2400p545_ac51-054368,241.0553,55.1947,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_6032_infraredctmask_pred.png
1730,244.574,55.9605,1C_1P,0.983,244.5728,55.9451,244.5695,55.9477,244.5719,55.9461,-,-1.0,-1.0,-,-1.0,-1.0,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_1730_infraredctmask_pred.png
1684,244.548,53.9144,1C_1P,0.9975,244.55,53.9334,244.5414,53.9388,244.5469,53.936,2451p545_ac51-008720,244.5478,53.9147,2451p545_ac51-007998,244.545,53.9338,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_1684_infraredctmask_pred.png
1684,244.548,53.9144,1C_1P,0.9896,244.5753,53.9282,244.5723,53.9301,244.5742,53.9291,2451p545_ac51-008720,244.5478,53.9147,2451p545_ac51-008083,244.5743,53.9295,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_1684_infraredctmask_pred.png
6164,240.896,55.6875,1C_1P,0.9981,240.8972,55.6859,240.8911,55.6894,240.8956,55.6874,2399p560_ac51-024250,240.8957,55.6875,2399p560_ac51-024250,240.8957,55.6875,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_6164_infraredctmask_pred.png
3688,243.068,56.3523,1C_1P,0.9945,243.0981,56.3607,243.0937,56.3634,243.0965,56.3618,2426p560_ac51-047393,243.0678,56.3529,2426p560_ac51-047393,243.0678,56.3529,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_3688_infraredctmask_pred.png
2901,243.659,56.4501,1C_1P,0.994,243.6606,56.4484,243.6546,56.4521,243.659,56.45,2426p560_ac51-049980,243.6587,56.4504,2426p560_ac51-049980,243.6587,56.4504,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_2901_infraredctmask_pred.png
2901,243.659,56.4501,1C_1P,0.9804,243.6744,56.4581,243.6704,56.4608,243.6719,56.4592,-,243.6587,56.4504,-,-1.0,-1.0,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_2901_infraredctmask_pred.png
2901,243.659,56.4501,1C_1P,0.9642,243.7014,56.4316,243.6984,56.4338,243.7004,56.4323,-,243.6587,56.4504,-,-1.0,-1.0,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_2901_infraredctmask_pred.png
2867,243.671,55.0356,1C_1P,0.996,243.6745,55.034,243.6682,55.0381,243.6714,55.0358,2425p545_ac51-052061,243.6713,55.0361,2425p545_ac51-052061,243.6713,55.0361,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_2867_infraredctmask_pred.png
1450,244.745,54.1504,1C_1P,0.8941,244.7733,54.1721,244.768,54.1751,244.7716,54.1745,2451p545_ac51-015855,244.7448,54.1505,2451p545_ac51-016880,244.7713,54.1749,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_1450_infraredctmask_pred.png
5062,242.035,54.3226,1C_1P,0.9944,242.0601,54.3159,242.0545,54.3195,242.0583,54.3174,2425p545_ac51-015846,242.0343,54.3229,2425p545_ac51-015942,242.0578,54.3178,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_5062_infraredctmask_pred.png
3632,243.113,53.8248,1C_1P,0.9973,243.1303,53.82,243.1256,53.8231,243.1276,53.8214,2425p545_ac51-002779,243.1128,53.8249,2425p545_ac51-002756,243.1279,53.8219,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_3632_infraredctmask_pred.png
1700,244.618,56.4425,1C_1P,0.9218,244.6166,56.4478,244.6056,56.4544,244.6108,56.4506,-,244.6177,56.4427,-,-1.0,-1.0,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_1700_infraredctmask_pred.png
1558,244.747,56.6481,1C_1P,0.9978,244.7487,56.6468,244.7438,56.6501,244.7472,56.648,-,-1.0,-1.0,-,-1.0,-1.0,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_1558_infraredctmask_pred.png
465,245.657,55.2973,1C_1P,0.9926,245.6979,55.3061,245.6941,55.3084,245.6959,55.3071,-,-1.0,-1.0,-,-1.0,-1.0,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_465_infraredctmask_pred.png
766,245.373,55.8828,1C_1P,0.9984,245.4061,55.8748,245.4005,55.8787,245.4029,55.8765,2453p560_ac51-033027,245.372,55.8831,2453p560_ac51-032916,245.4004,55.8771,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_766_infraredctmask_pred.png
766,245.373,55.8828,1C_1P,0.995,245.3988,55.8884,245.3892,55.8946,245.3944,55.8912,2453p560_ac51-033027,245.372,55.8831,2453p560_ac51-033027,245.372,55.8831,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_766_infraredctmask_pred.png
2074,244.302,54.7028,1C_1P,0.9965,244.3342,54.7083,244.331,54.7108,244.3328,54.7092,2451p545_ac51-041197,244.3017,54.7032,2451p545_ac51-041250,244.3331,54.7095,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_2074_infraredctmask_pred.png
233,245.946,55.0444,1C_1P,0.9981,245.9689,55.0237,245.9614,55.029,245.9661,55.0262,2451p545_ac51-051355,245.9455,55.0447,2451p545_ac51-051382,245.9659,55.0263,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_233_infraredctmask_pred.png
233,245.946,55.0444,1C_1P,0.9964,245.9395,55.0312,245.9358,55.0339,245.9374,55.0322,2451p545_ac51-051355,245.9455,55.0447,2451p545_ac51-051741,245.9373,55.0322,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_233_infraredctmask_pred.png
233,245.946,55.0444,1C_1P,0.9946,245.9481,55.0429,245.9426,55.0467,245.9455,55.0443,2451p545_ac51-051355,245.9455,55.0447,2451p545_ac51-051355,245.9455,55.0447,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_233_infraredctmask_pred.png
5576,241.533,55.8055,1C_1P,0.9966,241.5138,55.7988,241.51,55.8011,241.5116,55.7998,2426p560_ac51-013448,241.5325,55.8056,2426p560_ac51-013245,241.5114,55.7999,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_5576_infraredctmask_pred.png
33,246.436,55.0653,1C_1P,0.9793,246.4725,55.0405,246.4654,55.0453,246.4698,55.0429,2476p545_ac51-063959,246.4381,55.0666,2476p545_ac51-063557,246.4702,55.043,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_33_infraredctmask_pred.png
1830,244.49,55.3052,1C_1P,0.998,244.4713,55.3177,244.4653,55.3217,244.4691,55.3196,2453p560_ac51-012172,244.4892,55.3056,2453p560_ac51-010981,244.4689,55.3197,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_1830_infraredctmask_pred.png
4625,242.346,56.1347,1C_1P,0.9996,242.3479,56.1327,242.3413,56.137,242.3456,56.1345,2426p560_ac51-034057,242.3457,56.1348,2426p560_ac51-034057,242.3457,56.1348,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_4625_infraredctmask_pred.png
4625,242.346,56.1347,1C_1P,0.9987,242.3878,56.1305,242.3804,56.1349,242.3834,56.1323,2426p560_ac51-034057,242.3457,56.1348,2426p560_ac51-031719,242.3833,56.1326,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_4625_infraredctmask_pred.png
3182,243.452,55.5799,1C_1P,0.9852,243.4781,55.5592,243.4733,55.5623,243.4767,55.5603,-,-1.0,-1.0,-,-1.0,-1.0,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_3182_infraredctmask_pred.png
5382,241.783,53.9495,1C_1P,0.9991,241.8148,53.934,241.8103,53.9368,241.8136,53.9349,-,-1.0,-1.0,-,-1.0,-1.0,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_5382_infraredctmask_pred.png
5382,241.783,53.9495,1C_1P,0.9876,241.7863,53.9478,241.7791,53.9519,241.7827,53.9496,-,-1.0,-1.0,-,-1.0,-1.0,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_5382_infraredctmask_pred.png
4468,242.469,56.2314,1C_1P,0.9929,242.4633,56.2416,242.4537,56.2472,242.4578,56.2443,2426p560_ac51-045966,242.4682,56.232,2426p560_ac51-045159,242.4573,56.2448,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_4468_infraredctmask_pred.png
4683,242.369,53.5824,1C_1P,0.9888,242.4028,53.5647,242.398,53.568,242.4003,53.5659,-,-1.0,-1.0,-,-1.0,-1.0,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_4683_infraredctmask_pred.png
4683,242.369,53.5824,1C_1P,0.9805,242.3961,53.5825,242.3908,53.586,242.3946,53.584,-,-1.0,-1.0,-,-1.0,-1.0,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_4683_infraredctmask_pred.png
4683,242.369,53.5824,1C_1P,0.9782,242.3654,53.589,242.3618,53.5913,242.3633,53.59,-,-1.0,-1.0,-,-1.0,-1.0,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_4683_infraredctmask_pred.png
1497,244.789,56.3349,1C_1P,0.9922,244.7713,56.354,244.7615,56.3596,244.7665,56.3566,2453p560_ac51-041793,244.7888,56.3352,2453p560_ac51-042477,244.7651,56.3571,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_1497_infraredctmask_pred.png
593,245.549,55.669,1C_1P,0.9989,245.539,55.6717,245.5301,55.6775,245.5357,55.6743,-,-1.0,-1.0,-,-1.0,-1.0,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_593_infraredctmask_pred.png
593,245.549,55.669,1C_1P,0.9958,245.512,55.6548,245.5076,55.6581,245.5097,55.6562,-,-1.0,-1.0,-,-1.0,-1.0,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_593_infraredctmask_pred.png
593,245.549,55.669,1C_1P,0.9925,245.571,55.675,245.5663,55.6781,245.5696,55.6763,-,-1.0,-1.0,-,-1.0,-1.0,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_593_infraredctmask_pred.png
518,245.575,54.779,1C_1P,0.9889,245.5392,54.7801,245.532,54.785,245.5367,54.7823,2451p545_ac51-046752,245.5753,54.7797,2451p545_ac51-046426,245.5367,54.7827,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_518_infraredctmask_pred.png
1420,244.79,54.8867,1C_1P,0.9812,244.7816,54.8635,244.7783,54.8657,244.7798,54.8642,-,-1.0,-1.0,-,-1.0,-1.0,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_1420_infraredctmask_pred.png
1420,244.79,54.8867,1C_1P,0.9493,244.797,54.9078,244.7891,54.9117,244.7928,54.9108,-,-1.0,-1.0,-,-1.0,-1.0,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_1420_infraredctmask_pred.png
6294,240.813,54.4508,1C_1P,0.9968,240.8311,54.4724,240.8248,54.4759,240.8276,54.4741,2400p545_ac51-027223,240.8125,54.4513,2400p545_ac51-027095,240.8277,54.4743,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_6294_infraredctmask_pred.png
2966,243.588,54.2948,1C_1P,0.9991,243.5582,54.297,243.5539,54.2997,243.5569,54.298,-,-1.0,-1.0,-,-1.0,-1.0,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_2966_infraredctmask_pred.png
2966,243.588,54.2948,1C_1P,0.9935,243.553,54.2741,243.5484,54.2769,243.55,54.2751,-,-1.0,-1.0,-,-1.0,-1.0,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_2966_infraredctmask_pred.png
2428,244.046,55.8368,1C_1P,0.9717,244.0518,55.8407,244.0443,55.8455,244.0492,55.8428,2453p560_ac51-013469,244.0452,55.8373,2453p560_ac51-013584,244.0489,55.843,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_2428_infraredctmask_pred.png
3827,242.963,54.1957,1C_1P,0.9983,242.9614,54.2072,242.9575,54.2094,242.9608,54.2081,2425p545_ac51-020823,242.963,54.1959,2425p545_ac51-020823,242.963,54.1959,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_3827_infraredctmask_pred.png
3827,242.963,54.1957,1C_1P,0.9436,242.9762,54.2073,242.9728,54.2095,242.9746,54.2083,-,242.963,54.1959,-,-1.0,-1.0,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_3827_infraredctmask_pred.png
246,245.873,54.2453,1C_1P,0.996,245.8745,54.244,245.8694,54.2475,245.8728,54.2454,-,-1.0,-1.0,-,-1.0,-1.0,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_246_infraredctmask_pred.png
6108,241.018,54.8677,1C_1P,0.9483,241.0215,54.8674,241.0179,54.8695,241.0191,54.8681,-,-1.0,-1.0,-,-1.0,-1.0,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_6108_infraredctmask_pred.png
2908,243.636,54.6821,1C_1P,0.9932,243.6395,54.6803,243.6318,54.6851,243.6365,54.6823,-,-1.0,-1.0,-,-1.0,-1.0,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_2908_infraredctmask_pred.png
2908,243.636,54.6821,1C_1P,0.9928,243.6541,54.6697,243.6509,54.6719,243.6535,54.6703,-,-1.0,-1.0,-,-1.0,-1.0,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_2908_infraredctmask_pred.png
3348,243.319,53.7094,1C_1P,0.9701,243.338,53.7214,243.3349,53.7237,243.3361,53.7225,-,-1.0,-1.0,-,-1.0,-1.0,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_3348_infraredctmask_pred.png
6378,240.515,56.0402,1C_1P,0.9978,240.5191,56.0385,240.5124,56.0424,240.5152,56.0401,2399p560_ac51-029747,240.5143,56.0388,2399p560_ac51-029747,240.5143,56.0388,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_6378_infraredctmask_pred.png
5406,241.751,54.1363,1C_1P,0.9998,241.7533,54.1348,241.7471,54.1388,241.7513,54.1365,2425p545_ac51-012801,241.7514,54.137,2425p545_ac51-012801,241.7514,54.137,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_5406_infraredctmask_pred.png
4406,242.555,54.0737,1C_1P,0.997,242.5897,54.0595,242.5844,54.063,242.588,54.061,2425p545_ac51-019347,242.5549,54.0719,2425p545_ac51-018095,242.5882,54.0612,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_4406_infraredctmask_pred.png
4406,242.555,54.0737,1C_1P,0.9951,242.5808,54.0928,242.573,54.0976,242.5781,54.095,2425p545_ac51-019347,242.5549,54.0719,2425p545_ac51-018030,242.5782,54.0953,/idia/users/cmofokeng/data/gmrt/output_gmrt/gmrt_en1w610_clipped_4406_infraredctmask_pred.png
